time,r,p,y,p_rate,q_rate,r_rate,r_d,p_d,y_d,ail,ele,rud,thr
1772705985.981771,0.303053,-0.022269,-2.349982,-0.005534,-0.054854,-0.186411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1772705986.001781,0.303053,-0.022269,-2.349982,-0.005534,-0.054854,-0.186411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1772705986.021761,0.303018,-0.022231,-2.357713,-0.007863,-0.051430,-0.184625,0.302909,-0.021221,-2.360820,-0.438000,0.006000,0.224000,0.496000
1772705986.041721,0.303018,-0.022231,-2.357713,-0.007863,-0.051430,-0.184625,0.302909,-0.021221,-2.360820,-0.438000,0.006000,0.224000,0.496000
1772705986.061776,0.302924,-0.022167,-2.365478,-0.008424,-0.059661,-0.185036,0.302909,-0.021221,-2.360820,-0.438000,0.006000,0.224000,0.496000
1772705986.081767,0.302945,-0.022175,-2.370200,-0.000722,-0.059828,-0.190935,0.302909,-0.021221,-2.360820,-0.438000,0.006000,0.224000,0.496000
1772705986.101793,0.302945,-0.022175,-2.370200,-0.000722,-0.059828,-0.190935,0.302909,-0.021221,-2.360820,-0.438000,0.006000,0.224000,0.496000
1772705986.121776,0.303044,-0.022225,-2.377176,-0.003168,-0.054738,-0.192186,0.302980,-0.021198,-2.379532,-0.438000,0.006000,0.226000,0.496000
1772705986.141766,0.302839,-0.022219,-2.384920,-0.011780,-0.057135,-0.184891,0.302980,-0.021198,-2.379532,-0.438000,0.006000,0.226000,0.496000
1772705986.161771,0.302839,-0.022219,-2.384920,-0.011780,-0.057135,-0.184891,0.302980,-0.021198,-2.379532,-0.438000,0.006000,0.226000,0.496000
1772705986.181773,0.302843,-0.022203,-2.388780,-0.001796,-0.053624,-0.179280,0.302980,-0.021198,-2.379532,-0.438000,0.006000,0.226000,0.496000
1772705986.201780,0.302843,-0.022203,-2.388780,-0.001796,-0.053624,-0.179280,0.302980,-0.021198,-2.379532,-0.438000,0.006000,0.226000,0.496000
1772705986.221769,0.302881,-0.022214,-2.397389,-0.003757,-0.054769,-0.181472,0.302662,-0.021218,-2.399741,-0.438000,0.008000,0.222000,0.495000
1772705986.241765,0.302878,-0.022335,-2.405194,-0.003111,-0.058189,-0.180145,0.302662,-0.021218,-2.399741,-0.438000,0.008000,0.222000,0.495000
1772705986.261776,0.302878,-0.022335,-2.405194,-0.003111,-0.058189,-0.180145,0.302662,-0.021218,-2.399741,-0.438000,0.008000,0.222000,0.495000
1772705986.281771,0.302892,-0.022304,-2.409097,-0.001682,-0.055956,-0.183768,0.302662,-0.021218,-2.399741,-0.438000,0.008000,0.222000,0.495000
1772705986.301802,0.302892,-0.022304,-2.409097,-0.001682,-0.055956,-0.183768,0.302662,-0.021218,-2.399741,-0.438000,0.008000,0.222000,0.495000
1772705986.321774,0.302810,-0.022412,-2.416955,-0.007311,-0.057138,-0.189157,0.302447,-0.020994,-2.418543,-0.438000,0.006000,0.222000,0.496000
1772705986.341769,0.302741,-0.022500,-2.423951,-0.008683,-0.058692,-0.178103,0.302447,-0.020994,-2.418543,-0.438000,0.006000,0.222000,0.496000
1772705986.361788,0.302741,-0.022500,-2.423951,-0.008683,-0.058692,-0.178103,0.302447,-0.020994,-2.418543,-0.438000,0.006000,0.222000,0.496000
1772705986.381774,0.302724,-0.022558,-2.427741,-0.000264,-0.055807,-0.184806,0.302447,-0.020994,-2.418543,-0.438000,0.006000,0.222000,0.496000
1772705986.401787,0.302724,-0.022558,-2.427741,-0.000264,-0.055807,-0.184806,0.302447,-0.020994,-2.418543,-0.438000,0.006000,0.222000,0.496000
1772705986.421783,0.302718,-0.022546,-2.435515,-0.004312,-0.053984,-0.185120,0.302261,-0.021018,-2.438658,-0.438000,0.008000,0.224000,0.495000
1772705986.441776,0.302715,-0.022430,-2.443426,-0.002768,-0.058084,-0.191462,0.302261,-0.021018,-2.438658,-0.438000,0.008000,0.224000,0.495000
1772705986.461784,0.302715,-0.022430,-2.443426,-0.002768,-0.058084,-0.191462,0.302261,-0.021018,-2.438658,-0.438000,0.008000,0.224000,0.495000
1772705986.481784,0.302698,-0.022458,-2.447350,-0.005195,-0.060727,-0.184924,0.302261,-0.021018,-2.438658,-0.438000,0.008000,0.224000,0.495000
1772705986.501784,0.302698,-0.022458,-2.447350,-0.005195,-0.060727,-0.184924,0.302261,-0.021018,-2.438658,-0.438000,0.008000,0.224000,0.495000
1772705986.521779,0.302679,-0.022405,-2.455748,-0.005302,-0.052361,-0.186920,0.302249,-0.020994,-2.457296,-0.438000,0.006000,0.224000,0.496000
1772705986.541778,0.302567,-0.022418,-2.463474,-0.011586,-0.057811,-0.185195,0.302249,-0.020994,-2.457296,-0.438000,0.006000,0.224000,0.496000
1772705986.561795,0.302567,-0.022418,-2.463474,-0.011586,-0.057811,-0.185195,0.302249,-0.020994,-2.457296,-0.438000,0.006000,0.224000,0.496000
1772705986.581782,0.302549,-0.022418,-2.467327,-0.001830,-0.056282,-0.183304,0.302249,-0.020994,-2.457296,-0.438000,0.006000,0.224000,0.496000
1772705986.601795,0.302549,-0.022418,-2.467327,-0.001830,-0.056282,-0.183304,0.302249,-0.020994,-2.457296,-0.438000,0.006000,0.224000,0.496000
1772705986.621793,0.302498,-0.022535,-2.475274,-0.004177,-0.058847,-0.190082,0.302175,-0.020822,-2.477593,-0.438000,0.008000,0.218000,0.495000
1772705986.641781,0.302480,-0.022660,-2.482270,-0.008932,-0.062549,-0.180902,0.302175,-0.020822,-2.477593,-0.438000,0.008000,0.218000,0.495000
1772705986.661805,0.302480,-0.022660,-2.482270,-0.008932,-0.062549,-0.180902,0.302175,-0.020822,-2.477593,-0.438000,0.008000,0.218000,0.495000
1772705986.681782,0.302407,-0.022733,-2.486181,-0.009680,-0.057468,-0.186219,0.302175,-0.020822,-2.477593,-0.438000,0.008000,0.218000,0.495000
1772705986.701800,0.302407,-0.022733,-2.486181,-0.009680,-0.057468,-0.186219,0.302175,-0.020822,-2.477593,-0.438000,0.008000,0.218000,0.495000
1772705986.721789,0.302355,-0.022697,-2.494117,-0.004475,-0.049028,-0.194892,0.302193,-0.020901,-2.496503,-0.438000,0.006000,0.226000,0.496000
1772705986.741781,0.302339,-0.022541,-2.502041,-0.005874,-0.060511,-0.184860,0.302193,-0.020901,-2.496503,-0.438000,0.006000,0.226000,0.496000
1772705986.761796,0.302339,-0.022541,-2.502041,-0.005874,-0.060511,-0.184860,0.302193,-0.020901,-2.496503,-0.438000,0.006000,0.226000,0.496000
1772705986.781785,0.302394,-0.022523,-2.505967,-0.004459,-0.051198,-0.184144,0.302193,-0.020901,-2.496503,-0.438000,0.006000,0.226000,0.496000
1772705986.801798,0.302394,-0.022523,-2.505967,-0.004459,-0.051198,-0.184144,0.302193,-0.020901,-2.496503,-0.438000,0.006000,0.226000,0.496000
1772705986.821791,0.302305,-0.022281,-2.513639,-0.003082,-0.056254,-0.184858,0.302249,-0.020954,-2.516759,-0.438000,0.008000,0.224000,0.495000
1772705986.841791,0.302346,-0.022270,-2.521382,-0.002194,-0.061797,-0.182290,0.302249,-0.020954,-2.516759,-0.438000,0.008000,0.224000,0.495000
1772705986.861791,0.302346,-0.022270,-2.521382,-0.002194,-0.061797,-0.182290,0.302249,-0.020954,-2.516759,-0.438000,0.008000,0.224000,0.495000
1772705986.881782,0.302373,-0.022260,-2.525223,-0.008974,-0.057448,-0.188266,0.302249,-0.020954,-2.516759,-0.438000,0.008000,0.224000,0.495000
1772705986.901795,0.302373,-0.022260,-2.525223,-0.008974,-0.057448,-0.188266,0.302249,-0.020954,-2.516759,-0.438000,0.008000,0.224000,0.495000
1772705986.921788,0.302190,-0.022333,-2.533821,-0.007678,-0.057678,-0.187891,0.302280,-0.020944,-2.535332,-0.440000,0.006000,0.222000,0.496000
1772705986.941794,0.302190,-0.022333,-2.533821,-0.007678,-0.057678,-0.187891,0.302280,-0.020944,-2.535332,-0.440000,0.006000,0.222000,0.496000
1772705986.961784,0.302216,-0.022457,-2.540753,-0.008855,-0.061884,-0.183685,0.302280,-0.020944,-2.535332,-0.440000,0.006000,0.222000,0.496000
1772705986.981795,0.302156,-0.022552,-2.544696,-0.004658,-0.056878,-0.182379,0.302280,-0.020944,-2.535332,-0.440000,0.006000,0.222000,0.496000
1772705987.001801,0.302156,-0.022552,-2.544696,-0.004658,-0.056878,-0.182379,0.302280,-0.020944,-2.535332,-0.440000,0.006000,0.222000,0.496000
1772705987.021793,0.302216,-0.022541,-2.552540,-0.007118,-0.056336,-0.181906,0.302249,-0.020756,-2.555684,-0.438000,0.008000,0.220000,0.495000
1772705987.041806,0.302216,-0.022541,-2.552540,-0.007118,-0.056336,-0.181906,0.302249,-0.020756,-2.555684,-0.438000,0.008000,0.220000,0.495000
1772705987.061798,0.302205,-0.022731,-2.560431,-0.002927,-0.057580,-0.181843,0.302249,-0.020756,-2.555684,-0.438000,0.008000,0.220000,0.495000
1772705987.081788,0.302264,-0.022795,-2.564384,-0.000522,-0.060644,-0.186500,0.302249,-0.020756,-2.555684,-0.438000,0.008000,0.220000,0.495000
1772705987.101890,0.302264,-0.022795,-2.564384,-0.000522,-0.060644,-0.186500,0.302249,-0.020756,-2.555684,-0.438000,0.008000,0.220000,0.495000
1772705987.121800,0.302200,-0.022718,-2.572292,-0.005370,-0.055608,-0.186520,0.302007,-0.020747,-2.574661,-0.438000,0.006000,0.228000,0.496000
1772705987.141797,0.302200,-0.022718,-2.572292,-0.005370,-0.055608,-0.186520,0.302007,-0.020747,-2.574661,-0.438000,0.006000,0.228000,0.496000
1772705987.161799,0.302211,-0.022569,-2.580880,-0.004979,-0.050731,-0.182634,0.302007,-0.020747,-2.574661,-0.438000,0.006000,0.228000,0.496000
1772705987.181793,0.302186,-0.022463,-2.584002,-0.006680,-0.055589,-0.181750,0.302007,-0.020747,-2.574661,-0.438000,0.006000,0.228000,0.496000
1772705987.201802,0.302186,-0.022463,-2.584002,-0.006680,-0.055589,-0.181750,0.302007,-0.020747,-2.574661,-0.438000,0.006000,0.228000,0.496000
1772705987.221791,0.302225,-0.022393,-2.591760,-0.003109,-0.056126,-0.181051,0.301959,-0.020826,-2.594883,-0.438000,0.006000,0.226000,0.496000
1772705987.241803,0.302225,-0.022393,-2.591760,-0.003109,-0.056126,-0.181051,0.301959,-0.020826,-2.594883,-0.438000,0.006000,0.226000,0.496000
1772705987.261806,0.302191,-0.022466,-2.599563,-0.000582,-0.060417,-0.189237,0.301959,-0.020826,-2.594883,-0.438000,0.006000,0.226000,0.496000
1772705987.281787,0.302215,-0.022445,-2.603497,-0.009373,-0.061968,-0.181956,0.301959,-0.020826,-2.594883,-0.438000,0.006000,0.226000,0.496000
1772705987.301806,0.302215,-0.022445,-2.603497,-0.009373,-0.061968,-0.181956,0.301959,-0.020826,-2.594883,-0.438000,0.006000,0.226000,0.496000
1772705987.321791,0.302095,-0.022486,-2.611146,-0.003872,-0.057943,-0.188641,0.302085,-0.020768,-2.613438,-0.438000,0.008000,0.224000,0.495000
1772705987.341805,0.302095,-0.022486,-2.611146,-0.003872,-0.057943,-0.188641,0.302085,-0.020768,-2.613438,-0.438000,0.008000,0.224000,0.495000
1772705987.361807,0.302210,-0.022393,-2.618890,-0.001516,-0.058450,-0.184645,0.302085,-0.020768,-2.613438,-0.438000,0.008000,0.224000,0.495000
1772705987.381827,0.302201,-0.022431,-2.622727,-0.008802,-0.056299,-0.181171,0.302085,-0.020768,-2.613438,-0.438000,0.008000,0.224000,0.495000
1772705987.401821,0.302201,-0.022431,-2.622727,-0.008802,-0.056299,-0.181171,0.302085,-0.020768,-2.613438,-0.438000,0.008000,0.224000,0.495000
1772705987.421800,0.302075,-0.022441,-2.630626,-0.004004,-0.058672,-0.182556,0.302160,-0.020822,-2.633724,-0.438000,0.004000,0.218000,0.497000
1772705987.441813,0.302075,-0.022441,-2.630626,-0.004004,-0.058672,-0.182556,0.302160,-0.020822,-2.633724,-0.438000,0.004000,0.218000,0.497000
1772705987.461809,0.301967,-0.022561,-2.638403,0.003029,-0.053636,-0.183124,0.302160,-0.020822,-2.633724,-0.438000,0.004000,0.218000,0.497000
1772705987.481799,0.302128,-0.022518,-2.643112,0.001140,-0.053478,-0.186709,0.302160,-0.020822,-2.633724,-0.438000,0.004000,0.218000,0.497000
1772705987.501818,0.302128,-0.022518,-2.643112,0.001140,-0.053478,-0.186709,0.302160,-0.020822,-2.633724,-0.438000,0.004000,0.218000,0.497000
1772705987.521794,0.302205,-0.022599,-2.650082,-0.001455,-0.059877,-0.190297,0.302141,-0.020848,-2.652498,-0.438000,0.006000,0.224000,0.496000
1772705987.541816,0.302205,-0.022599,-2.650082,-0.001455,-0.059877,-0.190297,0.302141,-0.020848,-2.652498,-0.438000,0.006000,0.224000,0.496000
1772705987.561822,0.302157,-0.022375,-2.657888,-0.009790,-0.045676,-0.181721,0.302141,-0.020848,-2.652498,-0.438000,0.006000,0.224000,0.496000
1772705987.581802,0.302110,-0.022266,-2.662496,-0.007399,-0.057492,-0.182754,0.302141,-0.020848,-2.652498,-0.438000,0.006000,0.224000,0.496000
1772705987.601815,0.302110,-0.022266,-2.662496,-0.007399,-0.057492,-0.182754,0.302141,-0.020848,-2.652498,-0.438000,0.006000,0.224000,0.496000
1772705987.621809,0.302061,-0.022402,-2.669415,0.000926,-0.056482,-0.183406,0.302174,-0.020890,-2.672440,-0.438000,0.008000,0.218000,0.495000
1772705987.641817,0.302061,-0.022402,-2.669415,0.000926,-0.056482,-0.183406,0.302174,-0.020890,-2.672440,-0.438000,0.008000,0.218000,0.495000
1772705987.661823,0.302226,-0.022540,-2.677080,-0.005219,-0.058393,-0.186505,0.302174,-0.020890,-2.672440,-0.438000,0.008000,0.218000,0.495000
1772705987.681802,0.302205,-0.022584,-2.680953,-0.001974,-0.058792,-0.186697,0.302174,-0.020890,-2.672440,-0.438000,0.008000,0.218000,0.495000
1772705987.701821,0.302205,-0.022584,-2.680953,-0.001974,-0.058792,-0.186697,0.302174,-0.020890,-2.672440,-0.438000,0.008000,0.218000,0.495000
1772705987.721799,0.302098,-0.022552,-2.688644,-0.007454,-0.058745,-0.184291,0.302296,-0.020715,-2.690969,-0.438000,0.008000,0.222000,0.495000
1772705987.741816,0.302098,-0.022552,-2.688644,-0.007454,-0.058745,-0.184291,0.302296,-0.020715,-2.690969,-0.438000,0.008000,0.222000,0.495000
1772705987.761856,0.302115,-0.022590,-2.697039,-0.004209,-0.058518,-0.179880,0.302296,-0.020715,-2.690969,-0.438000,0.008000,0.222000,0.495000
1772705987.781819,0.302080,-0.022733,-2.700186,-0.009146,-0.058479,-0.181118,0.302296,-0.020715,-2.690969,-0.438000,0.008000,0.222000,0.495000
1772705987.801853,0.302080,-0.022733,-2.700186,-0.009146,-0.058479,-0.181118,0.302296,-0.020715,-2.690969,-0.438000,0.008000,0.222000,0.495000
1772705987.821851,0.302113,-0.022660,-2.708824,-0.001149,-0.057321,-0.186612,0.301949,-0.020804,-2.711196,-0.438000,0.008000,0.228000,0.495000
1772705987.841919,0.302113,-0.022660,-2.708824,-0.001149,-0.057321,-0.186612,0.301949,-0.020804,-2.711196,-0.438000,0.008000,0.228000,0.495000
1772705987.861835,0.302137,-0.022650,-2.716674,-0.004153,-0.062122,-0.184305,0.301949,-0.020804,-2.711196,-0.438000,0.008000,0.228000,0.495000
1772705987.881814,0.302082,-0.022711,-2.719753,-0.006745,-0.054472,-0.181895,0.301949,-0.020804,-2.711196,-0.438000,0.008000,0.228000,0.495000
1772705987.901825,0.302082,-0.022711,-2.719753,-0.006745,-0.054472,-0.181895,0.301949,-0.020804,-2.711196,-0.438000,0.008000,0.228000,0.495000
1772705987.921836,0.302037,-0.022784,-2.727550,-0.011813,-0.056615,-0.183138,0.301806,-0.020744,-2.729884,-0.438000,0.008000,0.224000,0.495000
1772705987.941817,0.302037,-0.022784,-2.727550,-0.011813,-0.056615,-0.183138,0.301806,-0.020744,-2.729884,-0.438000,0.008000,0.224000,0.495000
1772705987.961820,0.301981,-0.022738,-2.735295,-0.002259,-0.054791,-0.186340,0.301806,-0.020744,-2.729884,-0.438000,0.008000,0.224000,0.495000
1772705987.981854,0.302032,-0.022671,-2.739197,-0.002878,-0.054029,-0.184982,0.301806,-0.020744,-2.729884,-0.438000,0.008000,0.224000,0.495000
1772705988.001862,0.302032,-0.022671,-2.739197,-0.002878,-0.054029,-0.184982,0.301806,-0.020744,-2.729884,-0.438000,0.008000,0.224000,0.495000
1772705988.021805,0.301936,-0.022729,-2.746933,-0.006256,-0.054329,-0.181741,0.301790,-0.020909,-2.749994,-0.438000,0.006000,0.224000,0.496000
1772705988.041830,0.301936,-0.022729,-2.746933,-0.006256,-0.054329,-0.181741,0.301790,-0.020909,-2.749994,-0.438000,0.006000,0.224000,0.496000
1772705988.061843,0.301899,-0.022547,-2.754669,-0.004555,-0.055259,-0.182618,0.301790,-0.020909,-2.749994,-0.438000,0.006000,0.224000,0.496000
1772705988.081821,0.301949,-0.022516,-2.758532,0.000689,-0.056139,-0.188660,0.301790,-0.020909,-2.749994,-0.438000,0.006000,0.224000,0.496000
1772705988.101819,0.301949,-0.022516,-2.758532,0.000689,-0.056139,-0.188660,0.301790,-0.020909,-2.749994,-0.438000,0.006000,0.224000,0.496000
1772705988.121812,0.301977,-0.022364,-2.766110,-0.004086,-0.062886,-0.178197,0.301848,-0.021170,-2.768431,-0.438000,0.006000,0.222000,0.496000
1772705988.141809,0.301912,-0.022361,-2.773900,-0.004866,-0.050949,-0.181826,0.301848,-0.021170,-2.768431,-0.438000,0.006000,0.222000,0.496000
1772705988.161817,0.301912,-0.022361,-2.773900,-0.004866,-0.050949,-0.181826,0.301848,-0.021170,-2.768431,-0.438000,0.006000,0.222000,0.496000
1772705988.181814,0.301951,-0.022207,-2.777825,-0.004063,-0.051097,-0.185387,0.301848,-0.021170,-2.768431,-0.438000,0.006000,0.222000,0.496000
1772705988.201825,0.301951,-0.022207,-2.777825,-0.004063,-0.051097,-0.185387,0.301848,-0.021170,-2.768431,-0.438000,0.006000,0.222000,0.496000
1772705988.221825,0.301926,-0.022327,-2.786509,-0.005549,-0.061903,-0.184569,0.301803,-0.021307,-2.788895,-0.438000,0.006000,0.222000,0.496000
1772705988.241811,0.301929,-0.022451,-2.793617,-0.005617,-0.058400,-0.180445,0.301803,-0.021307,-2.788895,-0.438000,0.006000,0.222000,0.496000
1772705988.261822,0.301929,-0.022451,-2.793617,-0.005617,-0.058400,-0.180445,0.301803,-0.021307,-2.788895,-0.438000,0.006000,0.222000,0.496000
1772705988.281826,0.301827,-0.022468,-2.798245,-0.010610,-0.056686,-0.183066,0.301803,-0.021307,-2.788895,-0.438000,0.006000,0.222000,0.496000
1772705988.301847,0.301827,-0.022468,-2.798245,-0.010610,-0.056686,-0.183066,0.301803,-0.021307,-2.788895,-0.438000,0.006000,0.222000,0.496000
1772705988.321827,0.301915,-0.022439,-2.806041,-0.002823,-0.057378,-0.184117,0.301623,-0.021473,-2.807578,-0.438000,0.006000,0.228000,0.496000
1772705988.341815,0.301773,-0.022396,-2.813065,-0.002951,-0.063526,-0.181461,0.301623,-0.021473,-2.807578,-0.438000,0.006000,0.228000,0.496000
1772705988.361828,0.301773,-0.022396,-2.813065,-0.002951,-0.063526,-0.181461,0.301623,-0.021473,-2.807578,-0.438000,0.006000,0.228000,0.496000
1772705988.381822,0.301858,-0.022508,-2.817742,-0.001002,-0.060071,-0.188797,0.301623,-0.021473,-2.807578,-0.438000,0.006000,0.228000,0.496000
1772705988.401825,0.301858,-0.022508,-2.817742,-0.001002,-0.060071,-0.188797,0.301623,-0.021473,-2.807578,-0.438000,0.006000,0.228000,0.496000
1772705988.421824,0.301775,-0.022746,-2.824702,-0.004861,-0.054964,-0.181548,0.301579,-0.021509,-2.827722,-0.438000,0.006000,0.226000,0.496000
1772705988.441823,0.301818,-0.022649,-2.832347,-0.003834,-0.056634,-0.180725,0.301579,-0.021509,-2.827722,-0.438000,0.006000,0.226000,0.496000
1772705988.461835,0.301818,-0.022649,-2.832347,-0.003834,-0.056634,-0.180725,0.301579,-0.021509,-2.827722,-0.438000,0.006000,0.226000,0.496000
1772705988.481832,0.301846,-0.022642,-2.836898,-0.005436,-0.053034,-0.181090,0.301579,-0.021509,-2.827722,-0.438000,0.006000,0.226000,0.496000
1772705988.501832,0.301846,-0.022642,-2.836898,-0.005436,-0.053034,-0.181090,0.301579,-0.021509,-2.827722,-0.438000,0.006000,0.226000,0.496000
1772705988.521824,0.301687,-0.022538,-2.843773,-0.007967,-0.052056,-0.182718,0.301515,-0.021626,-2.846044,-0.440000,0.008000,0.220000,0.495000
1772705988.541821,0.301749,-0.022569,-2.851379,-0.005128,-0.050250,-0.183470,0.301515,-0.021626,-2.846044,-0.440000,0.008000,0.220000,0.495000
1772705988.561835,0.301749,-0.022569,-2.851379,-0.005128,-0.050250,-0.183470,0.301515,-0.021626,-2.846044,-0.440000,0.008000,0.220000,0.495000
1772705988.581832,0.301694,-0.022584,-2.855254,-0.008553,-0.054606,-0.179400,0.301515,-0.021626,-2.846044,-0.440000,0.008000,0.220000,0.495000
1772705988.601837,0.301694,-0.022584,-2.855254,-0.008553,-0.054606,-0.179400,0.301515,-0.021626,-2.846044,-0.440000,0.008000,0.220000,0.495000
1772705988.621833,0.301588,-0.022754,-2.863226,-0.007064,-0.060366,-0.183634,0.301484,-0.021668,-2.866335,-0.438000,0.006000,0.220000,0.496000
1772705988.641821,0.301528,-0.022911,-2.870940,-0.003613,-0.057822,-0.184835,0.301484,-0.021668,-2.866335,-0.438000,0.006000,0.220000,0.496000
1772705988.661837,0.301528,-0.022911,-2.870940,-0.003613,-0.057822,-0.184835,0.301484,-0.021668,-2.866335,-0.438000,0.006000,0.220000,0.496000
1772705988.681828,0.301535,-0.022857,-2.874828,-0.008413,-0.054751,-0.184071,0.301484,-0.021668,-2.866335,-0.438000,0.006000,0.220000,0.496000
1772705988.701838,0.301535,-0.022857,-2.874828,-0.008413,-0.054751,-0.184071,0.301484,-0.021668,-2.866335,-0.438000,0.006000,0.220000,0.496000
1772705988.721830,0.301518,-0.022733,-2.883464,-0.000457,-0.056737,-0.186735,0.301351,-0.021781,-2.885056,-0.438000,0.006000,0.224000,0.496000
1772705988.741832,0.301446,-0.022755,-2.891299,-0.008128,-0.060987,-0.188383,0.301351,-0.021781,-2.885056,-0.438000,0.006000,0.224000,0.496000
1772705988.761833,0.301446,-0.022755,-2.891299,-0.008128,-0.060987,-0.188383,0.301351,-0.021781,-2.885056,-0.438000,0.006000,0.224000,0.496000
1772705988.781831,0.301413,-0.022762,-2.894400,-0.009658,-0.054903,-0.185088,0.301351,-0.021781,-2.885056,-0.438000,0.006000,0.224000,0.496000
1772705988.801835,0.301413,-0.022762,-2.894400,-0.009658,-0.054903,-0.185088,0.301351,-0.021781,-2.885056,-0.438000,0.006000,0.224000,0.496000
1772705988.821838,0.301449,-0.022712,-2.902191,-0.000340,-0.057796,-0.185223,0.301419,-0.021950,-2.905364,-0.440000,0.006000,0.218000,0.496000
1772705988.841827,0.301499,-0.022755,-2.910053,-0.002017,-0.057426,-0.184887,0.301419,-0.021950,-2.905364,-0.440000,0.006000,0.218000,0.496000
1772705988.861847,0.301499,-0.022755,-2.910053,-0.002017,-0.057426,-0.184887,0.301419,-0.021950,-2.905364,-0.440000,0.006000,0.218000,0.496000
1772705988.881832,0.301444,-0.022656,-2.913851,-0.007167,-0.053044,-0.181671,0.301419,-0.021950,-2.905364,-0.440000,0.006000,0.218000,0.496000
1772705988.901853,0.301444,-0.022656,-2.913851,-0.007167,-0.053044,-0.181671,0.301419,-0.021950,-2.905364,-0.440000,0.006000,0.218000,0.496000
1772705988.921840,0.301373,-0.022589,-2.922212,-0.001080,-0.054681,-0.179525,0.301355,-0.022154,-2.923722,-0.440000,0.006000,0.224000,0.496000
1772705988.941828,0.301408,-0.022590,-2.929960,-0.001669,-0.055645,-0.188480,0.301355,-0.022154,-2.923722,-0.440000,0.006000,0.224000,0.496000
1772705988.961846,0.301408,-0.022590,-2.929960,-0.001669,-0.055645,-0.188480,0.301355,-0.022154,-2.923722,-0.440000,0.006000,0.224000,0.496000
1772705988.981854,0.301449,-0.022619,-2.933090,-0.003228,-0.057130,-0.186912,0.301355,-0.022154,-2.923722,-0.440000,0.006000,0.224000,0.496000
1772705989.001836,0.301449,-0.022619,-2.933090,-0.003228,-0.057130,-0.186912,0.301355,-0.022154,-2.923722,-0.440000,0.006000,0.224000,0.496000
1772705989.021842,0.301360,-0.022738,-2.941670,-0.003856,-0.057856,-0.182722,0.301137,-0.022301,-2.944046,-0.440000,0.008000,0.226000,0.495000
1772705989.041842,0.301392,-0.022800,-2.948742,-0.000060,-0.062317,-0.180381,0.301137,-0.022301,-2.944046,-0.440000,0.008000,0.226000,0.495000
1772705989.061852,0.301392,-0.022800,-2.948742,-0.000060,-0.062317,-0.180381,0.301137,-0.022301,-2.944046,-0.440000,0.008000,0.226000,0.495000
1772705989.081851,0.301474,-0.022854,-2.953446,-0.002566,-0.055284,-0.188406,0.301137,-0.022301,-2.944046,-0.440000,0.008000,0.226000,0.495000
1772705989.101870,0.301474,-0.022854,-2.953446,-0.002566,-0.055284,-0.188406,0.301137,-0.022301,-2.944046,-0.440000,0.008000,0.226000,0.495000
1772705989.121835,0.301306,-0.022888,-2.960425,-0.008783,-0.054611,-0.180586,0.300909,-0.022529,-2.962791,-0.440000,0.006000,0.228000,0.496000
1772705989.141831,0.301210,-0.022847,-2.969105,-0.007925,-0.060653,-0.191642,0.300909,-0.022529,-2.962791,-0.440000,0.006000,0.228000,0.496000
1772705989.161852,0.301210,-0.022847,-2.969105,-0.007925,-0.060653,-0.191642,0.300909,-0.022529,-2.962791,-0.440000,0.006000,0.228000,0.496000
1772705989.181850,0.301149,-0.022867,-2.972157,-0.008898,-0.057332,-0.178432,0.300909,-0.022529,-2.962791,-0.440000,0.006000,0.228000,0.496000
1772705989.201850,0.301149,-0.022867,-2.972157,-0.008898,-0.057332,-0.178432,0.300909,-0.022529,-2.962791,-0.440000,0.006000,0.228000,0.496000
1772705989.221844,0.301145,-0.023019,-2.980650,-0.007984,-0.062111,-0.188767,0.300946,-0.022565,-2.982992,-0.440000,0.006000,0.218000,0.496000
1772705989.241834,0.301113,-0.023178,-2.987525,-0.003309,-0.057904,-0.175827,0.300946,-0.022565,-2.982992,-0.440000,0.006000,0.218000,0.496000
1772705989.261852,0.301113,-0.023178,-2.987525,-0.003309,-0.057904,-0.175827,0.300946,-0.022565,-2.982992,-0.440000,0.006000,0.218000,0.496000
1772705989.281850,0.301126,-0.023141,-2.991292,-0.001725,-0.054645,-0.180134,0.300946,-0.022565,-2.982992,-0.440000,0.006000,0.218000,0.496000
1772705989.301856,0.301126,-0.023141,-2.991292,-0.001725,-0.054645,-0.180134,0.300946,-0.022565,-2.982992,-0.440000,0.006000,0.218000,0.496000
1772705989.321848,0.301128,-0.023133,-2.998907,-0.007867,-0.052543,-0.185773,0.300972,-0.022792,-3.001233,-0.440000,0.006000,0.230000,0.496000
1772705989.341845,0.301084,-0.022998,-3.007329,-0.005731,-0.056516,-0.180389,0.300972,-0.022792,-3.001233,-0.440000,0.006000,0.230000,0.496000
1772705989.361853,0.301084,-0.022998,-3.007329,-0.005731,-0.056516,-0.180389,0.300972,-0.022792,-3.001233,-0.440000,0.006000,0.230000,0.496000
1772705989.381856,0.301092,-0.023021,-3.010446,-0.006809,-0.057064,-0.184223,0.300972,-0.022792,-3.001233,-0.440000,0.006000,0.230000,0.496000
1772705989.401853,0.301092,-0.023021,-3.010446,-0.006809,-0.057064,-0.184223,0.300972,-0.022792,-3.001233,-0.440000,0.006000,0.230000,0.496000
