time,r,p,y,p_rate,q_rate,r_rate,r_d,p_d,y_d,ail,ele,rud,thr
1.77271e+09,0.303227,-0.0322234,0.82713,-0.00386437,-0.0550096,-0.185918,0.303886,-0.030452,0.835626,-0.44,0.006,0.23,0.496
1.77271e+09,0.303398,-0.0323413,0.819425,-0.000107157,-0.059564,-0.180043,0.303907,-0.0301833,0.817137,-0.44,0.006,0.22,0.496
1.77271e+09,0.303455,-0.0324458,0.81175,-0.00234056,-0.0602178,-0.188642,0.303907,-0.0301833,0.817137,-0.44,0.006,0.22,0.496
1.77271e+09,0.303455,-0.0324458,0.81175,-0.00234056,-0.0602178,-0.188642,0.303907,-0.0301833,0.817137,-0.44,0.006,0.22,0.496
1.77271e+09,0.303512,-0.032382,0.807118,-0.00453741,-0.0509508,-0.182493,0.303907,-0.0301833,0.817137,-0.44,0.006,0.22,0.496
1.77271e+09,0.303512,-0.032382,0.807118,-0.00453741,-0.0509508,-0.182493,0.303907,-0.0301833,0.817137,-0.44,0.006,0.22,0.496
1.77271e+09,0.303392,-0.0321323,0.800249,-0.00746212,-0.0565671,-0.184337,0.303995,-0.0302704,0.797161,-0.44,0.006,0.224,0.496
1.77271e+09,0.303537,-0.0320838,0.792602,-0.00103493,-0.0533299,-0.186685,0.303995,-0.0302704,0.797161,-0.44,0.006,0.224,0.496
1.77271e+09,0.303537,-0.0320838,0.792602,-0.00103493,-0.0533299,-0.186685,0.303995,-0.0302704,0.797161,-0.44,0.006,0.224,0.496
1.77271e+09,0.303528,-0.0320865,0.788782,-0.00589242,-0.0551385,-0.18465,0.303995,-0.0302704,0.797161,-0.44,0.006,0.224,0.496
1.77271e+09,0.303528,-0.0320865,0.788782,-0.00589242,-0.0551385,-0.18465,0.303995,-0.0302704,0.797161,-0.44,0.006,0.224,0.496
1.77271e+09,0.303573,-0.0319219,0.78118,-0.0100411,-0.0516663,-0.184291,0.304288,-0.0303691,0.77884,-0.44,0.008,0.222,0.495
1.77271e+09,0.303678,-0.0319918,0.773425,-0.00999054,-0.0579475,-0.180672,0.304288,-0.0303691,0.77884,-0.44,0.008,0.222,0.495
1.77271e+09,0.303678,-0.0319918,0.773425,-0.00999054,-0.0579475,-0.180672,0.304288,-0.0303691,0.77884,-0.44,0.008,0.222,0.495
1.77271e+09,0.303592,-0.0319645,0.769567,-0.00344321,-0.051953,-0.181641,0.304288,-0.0303691,0.77884,-0.44,0.008,0.222,0.495
1.77271e+09,0.303592,-0.0319645,0.769567,-0.00344321,-0.051953,-0.181641,0.304288,-0.0303691,0.77884,-0.44,0.008,0.222,0.495
1.77271e+09,0.303713,-0.031851,0.761833,-0.00630759,-0.0610574,-0.185803,0.304408,-0.0302795,0.758675,-0.44,0.006,0.22,0.496
1.77271e+09,0.303739,-0.0319298,0.753992,-0.004649,-0.052937,-0.17962,0.304408,-0.0302795,0.758675,-0.44,0.006,0.22,0.496
1.77271e+09,0.303739,-0.0319298,0.753992,-0.004649,-0.052937,-0.17962,0.304408,-0.0302795,0.758675,-0.44,0.006,0.22,0.496
1.77271e+09,0.303804,-0.0318771,0.750215,0.000676463,-0.0558958,-0.185068,0.304408,-0.0302795,0.758675,-0.44,0.006,0.22,0.496
1.77271e+09,0.303804,-0.0318771,0.750215,0.000676463,-0.0558958,-0.185068,0.304408,-0.0302795,0.758675,-0.44,0.006,0.22,0.496
1.77271e+09,0.303832,-0.0319436,0.742632,-0.00570634,-0.0585144,-0.183424,0.30449,-0.0303546,0.740275,-0.44,0.006,0.232,0.496
1.77271e+09,0.303836,-0.0319099,0.734185,-0.00864016,-0.0589491,-0.186508,0.30449,-0.0303546,0.740275,-0.44,0.006,0.232,0.496
1.77271e+09,0.303836,-0.0319099,0.734185,-0.00864016,-0.0589491,-0.186508,0.30449,-0.0303546,0.740275,-0.44,0.006,0.232,0.496
1.77271e+09,0.303909,-0.0318852,0.731004,-0.00069355,-0.0571366,-0.190258,0.30449,-0.0303546,0.740275,-0.44,0.006,0.232,0.496
1.77271e+09,0.303909,-0.0318852,0.731004,-0.00069355,-0.0571366,-0.190258,0.30449,-0.0303546,0.740275,-0.44,0.006,0.232,0.496
1.77271e+09,0.303997,-0.0319769,0.723275,-0.00559343,-0.0583324,-0.185099,0.304576,-0.0301593,0.720144,-0.44,0.006,0.226,0.496
1.77271e+09,0.304015,-0.0319256,0.715483,-0.00975354,-0.0620222,-0.183046,0.304576,-0.0301593,0.720144,-0.44,0.006,0.226,0.496
1.77271e+09,0.304015,-0.0319256,0.715483,-0.00975354,-0.0620222,-0.183046,0.304576,-0.0301593,0.720144,-0.44,0.006,0.226,0.496
1.77271e+09,0.304045,-0.0320074,0.710798,-0.00413757,-0.0618572,-0.181013,0.304576,-0.0301593,0.720144,-0.44,0.006,0.226,0.496
1.77271e+09,0.304045,-0.0320074,0.710798,-0.00413757,-0.0618572,-0.181013,0.304576,-0.0301593,0.720144,-0.44,0.006,0.226,0.496
1.77271e+09,0.304086,-0.0321033,0.703798,0.000525619,-0.056609,-0.182398,0.30453,-0.0299884,0.701464,-0.438,0.008,0.23,0.495
1.77271e+09,0.304221,-0.0319265,0.6961,-0.00729901,-0.057323,-0.18387,0.30453,-0.0299884,0.701464,-0.438,0.008,0.23,0.495
1.77271e+09,0.304221,-0.0319265,0.6961,-0.00729901,-0.057323,-0.18387,0.30453,-0.0299884,0.701464,-0.438,0.008,0.23,0.495
1.77271e+09,0.304149,-0.0319133,0.692214,-0.0102994,-0.057816,-0.182185,0.30453,-0.0299884,0.701464,-0.438,0.008,0.23,0.495
1.77271e+09,0.304149,-0.0319133,0.692214,-0.0102994,-0.057816,-0.182185,0.30453,-0.0299884,0.701464,-0.438,0.008,0.23,0.495
1.77271e+09,0.30411,-0.0318994,0.684435,-0.0065245,-0.0593676,-0.184258,0.304428,-0.0298895,0.681324,-0.438,0.006,0.22,0.496
1.77271e+09,0.304145,-0.0320026,0.6759,-0.00676675,-0.0578597,-0.188102,0.304428,-0.0298895,0.681324,-0.438,0.006,0.22,0.496
1.77271e+09,0.304145,-0.0320026,0.6759,-0.00676675,-0.0578597,-0.188102,0.304428,-0.0298895,0.681324,-0.438,0.006,0.22,0.496
1.77271e+09,0.304165,-0.0319659,0.671969,-0.00648357,-0.0569285,-0.185417,0.304428,-0.0298895,0.681324,-0.438,0.006,0.22,0.496
1.77271e+09,0.304165,-0.0319659,0.671969,-0.00648357,-0.0569285,-0.185417,0.304428,-0.0298895,0.681324,-0.438,0.006,0.22,0.496
1.77271e+09,0.304193,-0.0319557,0.66417,-0.0093964,-0.0546465,-0.188832,0.304302,-0.0298175,0.662605,-0.438,0.008,0.226,0.495
1.77271e+09,0.304277,-0.0318684,0.656379,-0.0075768,-0.0581559,-0.186076,0.304302,-0.0298175,0.662605,-0.438,0.008,0.226,0.495
1.77271e+09,0.304277,-0.0318684,0.656379,-0.0075768,-0.0581559,-0.186076,0.304302,-0.0298175,0.662605,-0.438,0.008,0.226,0.495
1.77271e+09,0.304219,-0.031917,0.653274,-0.00827247,-0.0602681,-0.183849,0.304302,-0.0298175,0.662605,-0.438,0.008,0.226,0.495
1.77271e+09,0.304219,-0.031917,0.653274,-0.00827247,-0.0602681,-0.183849,0.304302,-0.0298175,0.662605,-0.438,0.008,0.226,0.495
1.77271e+09,0.304284,-0.0317376,0.645543,-0.0149593,-0.0523575,-0.187498,0.304254,-0.0298085,0.642448,-0.438,0.008,0.226,0.495
1.77271e+09,0.304312,-0.0317057,0.637884,-0.00499178,-0.0584274,-0.182913,0.304254,-0.0298085,0.642448,-0.438,0.008,0.226,0.495
1.77271e+09,0.304312,-0.0317057,0.637884,-0.00499178,-0.0584274,-0.182913,0.304254,-0.0298085,0.642448,-0.438,0.008,0.226,0.495
1.77271e+09,0.304255,-0.0316897,0.633269,-0.00878504,-0.0562497,-0.182593,0.304254,-0.0298085,0.642448,-0.438,0.008,0.226,0.495
1.77271e+09,0.304255,-0.0316897,0.633269,-0.00878504,-0.0562497,-0.182593,0.304254,-0.0298085,0.642448,-0.438,0.008,0.226,0.495
1.77271e+09,0.304292,-0.0316527,0.625643,-0.00507143,-0.060239,-0.18426,0.304354,-0.0298553,0.624082,-0.438,0.008,0.224,0.495
1.77271e+09,0.304327,-0.0315082,0.618652,-0.00369766,-0.0510397,-0.187987,0.304354,-0.0298553,0.624082,-0.438,0.008,0.224,0.495
1.77271e+09,0.304327,-0.0315082,0.618652,-0.00369766,-0.0510397,-0.187987,0.304354,-0.0298553,0.624082,-0.438,0.008,0.224,0.495
1.77271e+09,0.304364,-0.0315031,0.614787,-0.00620583,-0.061334,-0.185878,0.304354,-0.0298553,0.624082,-0.438,0.008,0.224,0.495
1.77271e+09,0.304364,-0.0315031,0.614787,-0.00620583,-0.061334,-0.185878,0.304354,-0.0298553,0.624082,-0.438,0.008,0.224,0.495
1.77271e+09,0.30426,-0.0314223,0.60712,-0.00251403,-0.0598753,-0.183219,0.303948,-0.0299399,0.604038,-0.438,0.006,0.224,0.496
1.77271e+09,0.304347,-0.0314966,0.598549,-0.00868849,-0.0578107,-0.186393,0.303948,-0.0299399,0.604038,-0.438,0.006,0.224,0.496
1.77271e+09,0.304347,-0.0314966,0.598549,-0.00868849,-0.0578107,-0.186393,0.303948,-0.0299399,0.604038,-0.438,0.006,0.224,0.496
1.77271e+09,0.304426,-0.0315223,0.594681,-0.000871026,-0.0597678,-0.182967,0.303948,-0.0299399,0.604038,-0.438,0.006,0.224,0.496
1.77271e+09,0.304426,-0.0315223,0.594681,-0.000871026,-0.0597678,-0.182967,0.303948,-0.0299399,0.604038,-0.438,0.006,0.224,0.496
1.77271e+09,0.304317,-0.0315243,0.587727,-0.00683445,-0.0565061,-0.183118,0.30364,-0.0298735,0.585435,-0.438,0.006,0.228,0.496
1.77271e+09,0.3043,-0.031527,0.579281,-0.00935136,-0.058225,-0.183988,0.30364,-0.0298735,0.585435,-0.438,0.006,0.228,0.496
1.77271e+09,0.3043,-0.031527,0.579281,-0.00935136,-0.058225,-0.183988,0.30364,-0.0298735,0.585435,-0.438,0.006,0.228,0.496
1.77271e+09,0.304276,-0.0315289,0.576196,-0.00679958,-0.060243,-0.184928,0.30364,-0.0298735,0.585435,-0.438,0.006,0.228,0.496
1.77271e+09,0.304276,-0.0315289,0.576196,-0.00679958,-0.060243,-0.184928,0.30364,-0.0298735,0.585435,-0.438,0.006,0.228,0.496
1.77271e+09,0.3043,-0.0315158,0.568413,-0.00523215,-0.0580423,-0.186725,0.30343,-0.0299459,0.565368,-0.438,0.006,0.226,0.496
1.77271e+09,0.304139,-0.0313946,0.560761,-0.00758088,-0.0535935,-0.187067,0.30343,-0.0299459,0.565368,-0.438,0.006,0.226,0.496
1.77271e+09,0.304139,-0.0313946,0.560761,-0.00758088,-0.0535935,-0.187067,0.30343,-0.0299459,0.565368,-0.438,0.006,0.226,0.496
1.77271e+09,0.304104,-0.0313702,0.55683,-0.00667243,-0.0556748,-0.184515,0.30343,-0.0299459,0.565368,-0.438,0.006,0.226,0.496
1.77271e+09,0.304104,-0.0313702,0.55683,-0.00667243,-0.0556748,-0.184515,0.30343,-0.0299459,0.565368,-0.438,0.006,0.226,0.496
1.77271e+09,0.30405,-0.0312556,0.549176,-0.0113459,-0.0511358,-0.181815,0.303286,-0.0300683,0.546844,-0.44,0.006,0.23,0.496
1.77271e+09,0.303884,-0.0311322,0.541422,-0.0101653,-0.0553985,-0.186132,0.303286,-0.0300683,0.546844,-0.44,0.006,0.23,0.496
1.77271e+09,0.303884,-0.0311322,0.541422,-0.0101653,-0.0553985,-0.186132,0.303286,-0.0300683,0.546844,-0.44,0.006,0.23,0.496
1.77271e+09,0.303868,-0.031184,0.537532,-0.00492302,-0.0635821,-0.18373,0.303286,-0.0300683,0.546844,-0.44,0.006,0.23,0.496
1.77271e+09,0.303868,-0.031184,0.537532,-0.00492302,-0.0635821,-0.18373,0.303286,-0.0300683,0.546844,-0.44,0.006,0.23,0.496
1.77271e+09,0.303812,-0.0314242,0.529791,-0.00530316,-0.0554362,-0.180691,0.303153,-0.0298718,0.526751,-0.438,0.008,0.226,0.495
1.77271e+09,0.303732,-0.0314127,0.521331,-0.00804513,-0.0597457,-0.181043,0.303153,-0.0298718,0.526751,-0.438,0.008,0.226,0.495
1.77271e+09,0.303732,-0.0314127,0.521331,-0.00804513,-0.0597457,-0.181043,0.303153,-0.0298718,0.526751,-0.438,0.008,0.226,0.495
1.77271e+09,0.303671,-0.0315137,0.5174,-0.00512098,-0.0676705,-0.18767,0.303153,-0.0298718,0.526751,-0.438,0.008,0.226,0.495
1.77271e+09,0.303671,-0.0315137,0.5174,-0.00512098,-0.0676705,-0.18767,0.303153,-0.0298718,0.526751,-0.438,0.008,0.226,0.495
1.77271e+09,0.303551,-0.0313942,0.509675,-0.00565113,-0.0542141,-0.181713,0.303058,-0.0299392,0.508123,-0.44,0.006,0.232,0.496
1.77271e+09,0.30357,-0.0313008,0.502765,-0.00534497,-0.0568673,-0.184715,0.303058,-0.0299392,0.508123,-0.44,0.006,0.232,0.496
1.77271e+09,0.30357,-0.0313008,0.502765,-0.00534497,-0.0568673,-0.184715,0.303058,-0.0299392,0.508123,-0.44,0.006,0.232,0.496
1.77271e+09,0.303566,-0.0313356,0.498914,-0.0102593,-0.0558192,-0.181567,0.303058,-0.0299392,0.508123,-0.44,0.006,0.232,0.496
1.77271e+09,0.303566,-0.0313356,0.498914,-0.0102593,-0.0558192,-0.181567,0.303058,-0.0299392,0.508123,-0.44,0.006,0.232,0.496
1.77271e+09,0.303492,-0.0312947,0.491193,-0.00345475,-0.0530191,-0.180967,0.303007,-0.0299646,0.488151,-0.44,0.006,0.22,0.496
1.77271e+09,0.30347,-0.0312935,0.483538,-0.00428183,-0.0527348,-0.189106,0.303007,-0.0299646,0.488151,-0.44,0.006,0.22,0.496
1.77271e+09,0.30347,-0.0312935,0.483538,-0.00428183,-0.0527348,-0.189106,0.303007,-0.0299646,0.488151,-0.44,0.006,0.22,0.496
1.77271e+09,0.303459,-0.0311905,0.478931,-0.00663996,-0.0527677,-0.188083,0.303007,-0.0299646,0.488151,-0.44,0.006,0.22,0.496
1.77271e+09,0.303459,-0.0311905,0.478931,-0.00663996,-0.0527677,-0.188083,0.303007,-0.0299646,0.488151,-0.44,0.006,0.22,0.496
1.77271e+09,0.303387,-0.0313032,0.471264,-0.00523432,-0.0600792,-0.182696,0.302988,-0.0300145,0.469717,-0.44,0.006,0.226,0.496
1.77271e+09,0.303309,-0.0312655,0.463583,-0.00627383,-0.0527136,-0.187906,0.302988,-0.0300145,0.469717,-0.44,0.006,0.226,0.496
1.77271e+09,0.303309,-0.0312655,0.463583,-0.00627383,-0.0527136,-0.187906,0.302988,-0.0300145,0.469717,-0.44,0.006,0.226,0.496
1.77271e+09,0.30332,-0.031234,0.459786,-0.00406222,-0.0571654,-0.183481,0.302988,-0.0300145,0.469717,-0.44,0.006,0.226,0.496
1.77271e+09,0.30332,-0.031234,0.459786,-0.00406222,-0.0571654,-0.183481,0.302988,-0.0300145,0.469717,-0.44,0.006,0.226,0.496
1.77271e+09,0.303186,-0.0313285,0.452827,-0.00915103,-0.0575545,-0.181066,0.302916,-0.0299407,0.449714,-0.44,0.008,0.23,0.495
1.77271e+09,0.303276,-0.0312226,0.444251,-0.00404389,-0.0550973,-0.186032,0.302916,-0.0299407,0.449714,-0.44,0.008,0.23,0.495
1.77271e+09,0.303276,-0.0312226,0.444251,-0.00404389,-0.0550973,-0.186032,0.302916,-0.0299407,0.449714,-0.44,0.008,0.23,0.495
1.77271e+09,0.303204,-0.0312866,0.441131,-0.0126137,-0.0618739,-0.183388,0.302916,-0.0299407,0.449714,-0.44,0.008,0.23,0.495
1.77271e+09,0.303204,-0.0312866,0.441131,-0.0126137,-0.0618739,-0.183388,0.302916,-0.0299407,0.449714,-0.44,0.008,0.23,0.495
1.77271e+09,0.303137,-0.0313776,0.433391,-0.00497693,-0.0568076,-0.182955,0.303044,-0.0297703,0.431068,-0.44,0.008,0.224,0.495
1.77271e+09,0.303201,-0.0315044,0.425667,-0.00746438,-0.0606519,-0.185853,0.303044,-0.0297703,0.431068,-0.44,0.008,0.224,0.495
1.77271e+09,0.303201,-0.0315044,0.425667,-0.00746438,-0.0606519,-0.185853,0.303044,-0.0297703,0.431068,-0.44,0.008,0.224,0.495
1.77271e+09,0.303193,-0.031492,0.420916,-0.00726636,-0.0548613,-0.192433,0.303044,-0.0297703,0.431068,-0.44,0.008,0.224,0.495
1.77271e+09,0.303193,-0.031492,0.420916,-0.00726636,-0.0548613,-0.192433,0.303044,-0.0297703,0.431068,-0.44,0.008,0.224,0.495
1.77271e+09,0.303129,-0.0315163,0.414049,-0.00121321,-0.0585877,-0.179143,0.303095,-0.0297227,0.411077,-0.44,0.006,0.226,0.496
1.77271e+09,0.303105,-0.0314483,0.406486,-0.00923929,-0.0507214,-0.186112,0.303095,-0.0297227,0.411077,-0.44,0.006,0.226,0.496
1.77271e+09,0.303105,-0.0314483,0.406486,-0.00923929,-0.0507214,-0.186112,0.303095,-0.0297227,0.411077,-0.44,0.006,0.226,0.496
1.77271e+09,0.303115,-0.0313085,0.401915,-0.00244417,-0.0547128,-0.183056,0.303095,-0.0297227,0.411077,-0.44,0.006,0.226,0.496
1.77271e+09,0.303115,-0.0313085,0.401915,-0.00244417,-0.0547128,-0.183056,0.303095,-0.0297227,0.411077,-0.44,0.006,0.226,0.496
1.77271e+09,0.303107,-0.0312815,0.395044,-0.0081477,-0.0544255,-0.185276,0.303332,-0.0297018,0.392748,-0.44,0.006,0.222,0.496
1.77271e+09,0.303147,-0.0313371,0.386566,0.00249622,-0.0621129,-0.186819,0.303332,-0.0297018,0.392748,-0.44,0.006,0.222,0.496
1.77271e+09,0.303147,-0.0313371,0.386566,0.00249622,-0.0621129,-0.186819,0.303332,-0.0297018,0.392748,-0.44,0.006,0.222,0.496
1.77271e+09,0.303134,-0.03139,0.383541,-0.00993351,-0.0592231,-0.177676,0.303332,-0.0297018,0.392748,-0.44,0.006,0.222,0.496
1.77271e+09,0.303134,-0.03139,0.383541,-0.00993351,-0.0592231,-0.177676,0.303332,-0.0297018,0.392748,-0.44,0.006,0.222,0.496
1.77271e+09,0.30313,-0.0313045,0.375838,-0.00469216,-0.0524024,-0.185248,0.303543,-0.0297472,0.372735,-0.44,0.006,0.218,0.496
1.77271e+09,0.303209,-0.0312378,0.368052,-0.0077736,-0.0509858,-0.18538,0.303543,-0.0297472,0.372735,-0.44,0.006,0.218,0.496
1.77271e+09,0.303209,-0.0312378,0.368052,-0.0077736,-0.0509858,-0.18538,0.303543,-0.0297472,0.372735,-0.44,0.006,0.218,0.496
1.77271e+09,0.30323,-0.03123,0.364213,-0.00100983,-0.0562728,-0.181954,0.303543,-0.0297472,0.372735,-0.44,0.006,0.218,0.496
1.77271e+09,0.30323,-0.03123,0.364213,-0.00100983,-0.0562728,-0.181954,0.303543,-0.0297472,0.372735,-0.44,0.006,0.218,0.496
1.77271e+09,0.303346,-0.0312356,0.356583,-0.005895,-0.0534798,-0.184961,0.303586,-0.0297859,0.354281,-0.44,0.006,0.22,0.496
1.77271e+09,0.303301,-0.0312928,0.348116,-0.00973021,-0.0579846,-0.181446,0.303586,-0.0297859,0.354281,-0.44,0.006,0.22,0.496
1.77271e+09,0.303301,-0.0312928,0.348116,-0.00973021,-0.0579846,-0.181446,0.303586,-0.0297859,0.354281,-0.44,0.006,0.22,0.496
1.77271e+09,0.303316,-0.0312244,0.344367,-0.00412028,-0.0517506,-0.18077,0.303586,-0.0297859,0.354281,-0.44,0.006,0.22,0.496
1.77271e+09,0.303316,-0.0312244,0.344367,-0.00412028,-0.0517506,-0.18077,0.303586,-0.0297859,0.354281,-0.44,0.006,0.22,0.496
1.77271e+09,0.303303,-0.0310445,0.336626,-0.0060145,-0.0464643,-0.184557,0.303603,-0.0298715,0.334365,-0.44,0.006,0.228,0.496
1.77271e+09,0.303402,-0.0311015,0.329723,-0.00372203,-0.0651833,-0.183811,0.303603,-0.0298715,0.334365,-0.44,0.006,0.228,0.496
1.77271e+09,0.303402,-0.0311015,0.329723,-0.00372203,-0.0651833,-0.183811,0.303603,-0.0298715,0.334365,-0.44,0.006,0.228,0.496
1.77271e+09,0.303456,-0.0311422,0.325117,-0.00200325,-0.0585986,-0.179247,0.303603,-0.0298715,0.334365,-0.44,0.006,0.228,0.496
1.77271e+09,0.303456,-0.0311422,0.325117,-0.00200325,-0.0585986,-0.179247,0.303603,-0.0298715,0.334365,-0.44,0.006,0.228,0.496
1.77271e+09,0.303392,-0.0311529,0.31822,-0.00938797,-0.0574835,-0.182993,0.303713,-0.0298666,0.315935,-0.44,0.006,0.23,0.496
1.77271e+09,0.303425,-0.0310319,0.309822,-0.00670552,-0.0617821,-0.18314,0.303713,-0.0298666,0.315935,-0.44,0.006,0.23,0.496
1.77271e+09,0.303425,-0.0310319,0.309822,-0.00670552,-0.0617821,-0.18314,0.303713,-0.0298666,0.315935,-0.44,0.006,0.23,0.496
1.77271e+09,0.30342,-0.0310929,0.306689,-0.00664853,-0.0591811,-0.186327,0.303713,-0.0298666,0.315935,-0.44,0.006,0.23,0.496
1.77271e+09,0.30342,-0.0310929,0.306689,-0.00664853,-0.0591811,-0.186327,0.303713,-0.0298666,0.315935,-0.44,0.006,0.23,0.496
1.77271e+09,0.303467,-0.0312424,0.299021,-0.00195231,-0.0582663,-0.186857,0.303694,-0.0298489,0.295882,-0.44,0.006,0.222,0.496
1.77271e+09,0.303568,-0.0313153,0.29041,-0.00262758,-0.0572462,-0.184591,0.303694,-0.0298489,0.295882,-0.44,0.006,0.222,0.496
1.77271e+09,0.303568,-0.0313153,0.29041,-0.00262758,-0.0572462,-0.184591,0.303694,-0.0298489,0.295882,-0.44,0.006,0.222,0.496
1.77271e+09,0.303651,-0.0313067,0.287327,-0.00242758,-0.0579076,-0.183937,0.303694,-0.0298489,0.295882,-0.44,0.006,0.222,0.496
1.77271e+09,0.303651,-0.0313067,0.287327,-0.00242758,-0.0579076,-0.183937,0.303694,-0.0298489,0.295882,-0.44,0.006,0.222,0.496
1.77271e+09,0.303552,-0.0313041,0.279566,-0.00948135,-0.0606577,-0.184299,0.303645,-0.0298201,0.277304,-0.44,0.008,0.228,0.495
1.77271e+09,0.303619,-0.0313552,0.271183,-0.00107265,-0.0607091,-0.181991,0.303645,-0.0298201,0.277304,-0.44,0.008,0.228,0.495
1.77271e+09,0.303619,-0.0313552,0.271183,-0.00107265,-0.0607091,-0.181991,0.303645,-0.0298201,0.277304,-0.44,0.008,0.228,0.495
1.77271e+09,0.303579,-0.0313046,0.268119,-0.0114202,-0.0555408,-0.187147,0.303645,-0.0298201,0.277304,-0.44,0.008,0.228,0.495
1.77271e+09,0.303579,-0.0313046,0.268119,-0.0114202,-0.0555408,-0.187147,0.303645,-0.0298201,0.277304,-0.44,0.008,0.228,0.495
1.77271e+09,0.303472,-0.0314831,0.260378,-0.00719412,-0.060742,-0.177768,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.303349,-0.031527,0.252653,-0.00640073,-0.0534028,-0.182792,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.303349,-0.031527,0.252653,-0.00640073,-0.0534028,-0.182792,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.30335,-0.0314794,0.24809,-0.00488897,-0.0547,-0.177916,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.30335,-0.0314794,0.24809,-0.00488897,-0.0547,-0.177916,0.303472,-0.0296366,0.257264,-0.44,0.004,0.224,0.497
1.77271e+09,0.303341,-0.0315063,0.241109,-0.00553342,-0.0581241,-0.184366,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303344,-0.0314433,0.232723,-0.00332005,-0.0520611,-0.182206,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303344,-0.0314433,0.232723,-0.00332005,-0.0520611,-0.182206,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303349,-0.0314438,0.229627,-0.00914165,-0.0551081,-0.184834,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303349,-0.0314438,0.229627,-0.00914165,-0.0551081,-0.184834,0.303623,-0.0295017,0.2388,-0.44,0.006,0.226,0.496
1.77271e+09,0.303327,-0.0314644,0.221863,-0.0040264,-0.0555364,-0.182255,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303339,-0.0314421,0.214162,-0.00527259,-0.0587597,-0.185496,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303339,-0.0314421,0.214162,-0.00527259,-0.0587597,-0.185496,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303309,-0.0314447,0.210339,-0.00766756,-0.0546094,-0.185834,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303309,-0.0314447,0.210339,-0.00766756,-0.0546094,-0.185834,0.303684,-0.0295411,0.218811,-0.44,0.006,0.222,0.496
1.77271e+09,0.303365,-0.0312737,0.202573,-0.00675145,-0.0627393,-0.188123,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303441,-0.0312416,0.194032,-0.000884621,-0.0551377,-0.18463,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303441,-0.0312416,0.194032,-0.000884621,-0.0551377,-0.18463,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303491,-0.0312529,0.190941,-0.00279086,-0.0559333,-0.18476,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303491,-0.0312529,0.190941,-0.00279086,-0.0559333,-0.18476,0.303771,-0.0296914,0.200224,-0.44,0.006,0.226,0.496
1.77271e+09,0.303379,-0.0313177,0.182472,-0.0100477,-0.0647068,-0.182948,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303481,-0.0313633,0.175594,-0.0057696,-0.0614213,-0.181272,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303481,-0.0313633,0.175594,-0.0057696,-0.0614213,-0.181272,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303368,-0.0313749,0.170978,-0.0137427,-0.0566636,-0.187052,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303368,-0.0313749,0.170978,-0.0137427,-0.0566636,-0.187052,0.303813,-0.0296096,0.180227,-0.44,0.006,0.226,0.496
1.77271e+09,0.303484,-0.0312955,0.163957,-0.00431815,-0.0625202,-0.188789,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303374,-0.0313419,0.15614,-0.0116323,-0.0606496,-0.184546,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303374,-0.0313419,0.15614,-0.0116323,-0.0606496,-0.184546,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303413,-0.031294,0.151511,-6.748e-05,-0.0498384,-0.182677,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303413,-0.031294,0.151511,-6.748e-05,-0.0498384,-0.182677,0.303994,-0.0295043,0.161611,-0.44,0.006,0.222,0.496
1.77271e+09,0.303478,-0.0311699,0.143902,-0.00579817,-0.0548866,-0.186026,0.303888,-0.0296181,0.141569,-0.44,0.006,0.228,0.496
